OID_,ORIG_FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
1,1,8.000000000000000,2.879999999999032,17.100000381469727,17.200000762939453,0.100000381469727,17.175000667572021,0.043301435370459,137.400005340576172,17.200000762939453,17.200000762939453
2,2,8.000000000000000,2.879999999999032,17.100000381469727,17.299999237060547,0.199998855590820,17.187500476837158,0.059947675302733,137.500003814697266,17.200000762939453,17.230000305175782
3,3,8.000000000000000,2.879999999999032,17.100000381469727,17.299999237060547,0.199998855590820,17.200000524520874,0.049999713899410,137.600004196166992,17.200000762939453,17.230000305175782
4,4,9.000000000000000,3.239999999998911,17.100000381469727,17.299999237060547,0.199998855590820,17.188889397515190,0.056655572875251,154.700004577636719,17.200000762939453,17.220000457763671
5,5,9.000000000000000,3.239999999998911,17.100000381469727,17.299999237060547,0.199998855590820,17.188889397515194,0.056655572875250,154.700004577636747,17.200000762939453,17.220000457763671
6,6,8.000000000000000,2.879999999999032,17.100000381469727,17.299999237060547,0.199998855590820,17.200000524520874,0.049999713899410,137.600004196166992,17.200000762939453,17.230000305175782
7,7,8.000000000000000,2.879999999999032,17.100000381469727,17.200000762939453,0.100000381469727,17.187500715255737,0.033072017547562,137.500005722045898,17.200000762939453,17.200000762939453
8,8,8.000000000000000,2.879999999999032,17.100000381469727,17.200000762939453,0.100000381469727,17.162500619888306,0.048412476505830,137.300004959106445,17.200000762939453,17.200000762939453
9,9,8.000000000000000,2.879999999999032,17.100000381469727,17.299999237060547,0.199998855590820,17.200000524520874,0.049999713899411,137.600004196166992,17.200000762939453,17.230000305175782
10,10,9.000000000000000,3.239999999998911,17.100000381469727,17.299999237060547,0.199998855590820,17.188889397515194,0.056655572875249,154.700004577636747,17.200000762939453,17.220000457763671
11,11,8.000000000000000,2.879999999999032,17.100000381469727,17.299999237060547,0.199998855590820,17.175000190734863,0.082915217198807,137.400001525878906,17.150000572204590,17.299999237060547
12,12,8.000000000000000,2.879999999999032,17.000000000000000,17.200000762939453,0.200000762939453,17.112500429153442,0.059948122724477,136.900003433227539,17.100000381469727,17.200000762939453
13,13,8.000000000000000,2.879999999999032,17.000000000000000,17.200000762939453,0.200000762939453,17.125000476837158,0.066144035095122,137.000003814697266,17.100000381469727,17.200000762939453
14,14,9.000000000000000,3.239999999998911,17.100000381469727,17.200000762939453,0.100000381469727,17.111111534966366,0.031427087937105,154.000003814697294,17.100000381469727,17.120000457763673
15,15,9.000000000000000,3.239999999998911,17.000000000000000,17.200000762939453,0.200000762939453,17.133333841959637,0.066666920979818,154.200004577636719,17.100000381469727,17.200000762939453
16,16,9.000000000000000,3.239999999998911,17.000000000000000,17.200000762939453,0.200000762939453,17.066666920979817,0.081649969561500,153.600002288818359,17.000000000000000,17.200000762939453
17,17,11.000000000000000,3.959999999998669,17.000000000000000,17.299999237060547,0.299999237060547,17.145454926924273,0.078202912629332,188.600004196166992,17.100000381469727,17.200000762939453
18,18,8.000000000000000,2.879999999999032,17.100000381469727,17.200000762939453,0.100000381469727,17.150000572204590,0.050000190734863,137.200004577636719,17.150000572204590,17.200000762939453
19,19,9.000000000000000,3.239999999998911,17.000000000000000,17.100000381469727,0.100000381469727,17.077778074476456,0.041574129556267,153.700002670288086,17.100000381469727,17.100000381469727
